batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city
B-1960,Fish,Chilled,B,2026-02-07,2026-02-12,81,Refrigerated,Los Angeles
B-1961,Tomato,Fresh,B,2026-02-09,2026-02-23,355,Ambient,Chicago
B-1962,Tomato,Fresh,B,2026-02-07,2026-02-21,188,Ambient,Houston
B-1963,Milk,Chilled,A,2026-02-05,2026-02-12,437,Refrigerated,Chicago
B-1964,Onion,Fresh,A,2026-02-02,2026-02-16,411,Ambient,Houston
B-1965,Milk,Chilled,B,2026-02-05,2026-02-12,388,Refrigerated,New York
B-1966,Meat,Chilled,A,2026-02-02,2026-02-07,92,Refrigerated,New York
B-1967,Milk,Chilled,C,2026-01-31,2026-02-07,458,Refrigerated,New York
B-1968,Onion,Fresh,B,2026-02-09,2026-02-23,60,Ambient,Houston
B-1969,Fish,Chilled,A,2026-02-03,2026-02-08,126,Refrigerated,New York
B-1970,Milk,Chilled,A,2026-01-31,2026-02-07,110,Refrigerated,New York
B-1971,Tomato,Fresh,A,2026-02-03,2026-02-17,195,Ambient,Phoenix
B-1972,Milk,Chilled,A,2026-02-09,2026-02-16,444,Refrigerated,Los Angeles
B-1973,Meat,Chilled,A,2026-02-07,2026-02-12,51,Refrigerated,Los Angeles
B-1974,Onion,Fresh,C,2026-02-06,2026-02-20,58,Ambient,Los Angeles
B-1975,Tomato,Fresh,B,2026-02-08,2026-02-22,360,Ambient,Phoenix
B-1976,Tomato,Fresh,A,2026-02-04,2026-02-18,246,Ambient,New York
B-1977,Onion,Fresh,B,2026-02-07,2026-02-21,422,Ambient,Phoenix
B-1978,Milk,Chilled,A,2026-02-02,2026-02-09,420,Refrigerated,Phoenix
B-1979,Fish,Chilled,B,2026-02-03,2026-02-08,454,Refrigerated,Los Angeles
B-1980,Fish,Chilled,B,2026-02-06,2026-02-11,495,Refrigerated,Houston
B-1981,Milk,Chilled,B,2026-02-04,2026-02-11,387,Refrigerated,Chicago
B-1982,Onion,Fresh,A,2026-01-31,2026-02-14,128,Ambient,Houston
B-1983,Milk,Chilled,A,2026-02-08,2026-02-15,339,Refrigerated,Phoenix
B-1984,Milk,Chilled,A,2026-01-31,2026-02-07,103,Refrigerated,Chicago
B-1985,Milk,Chilled,B,2026-02-05,2026-02-12,198,Refrigerated,Houston
B-1986,Milk,Chilled,C,2026-02-04,2026-02-11,336,Refrigerated,Los Angeles
B-1987,Milk,Chilled,B,2026-02-07,2026-02-14,476,Refrigerated,Los Angeles
B-1988,Tomato,Fresh,C,2026-02-08,2026-02-22,59,Ambient,Phoenix
B-1989,Fish,Chilled,C,2026-02-09,2026-02-14,319,Refrigerated,Phoenix
B-1990,Fish,Chilled,C,2026-02-01,2026-02-06,310,Refrigerated,Chicago
B-1991,Meat,Chilled,C,2026-01-31,2026-02-05,360,Refrigerated,Houston
B-1992,Fish,Chilled,C,2026-02-02,2026-02-07,96,Refrigerated,New York
B-1993,Milk,Chilled,B,2026-01-31,2026-02-07,447,Refrigerated,Chicago
B-1994,Milk,Chilled,C,2026-02-07,2026-02-14,337,Refrigerated,Los Angeles
B-1995,Fish,Chilled,B,2026-02-05,2026-02-10,232,Refrigerated,Chicago
B-1996,Tomato,Fresh,C,2026-02-06,2026-02-20,372,Ambient,Houston
B-1997,Tomato,Fresh,C,2026-02-04,2026-02-18,219,Ambient,Phoenix
B-1998,Milk,Chilled,C,2026-02-08,2026-02-15,495,Refrigerated,Los Angeles
B-1999,Milk,Chilled,B,2026-02-01,2026-02-08,77,Refrigerated,Houston
B-2000,Milk,Chilled,B,2026-02-02,2026-02-09,126,Refrigerated,New York
B-2001,Onion,Fresh,C,2026-02-06,2026-02-20,429,Ambient,New York
B-2002,Tomato,Fresh,B,2026-02-09,2026-02-23,89,Ambient,Los Angeles
B-2003,Onion,Fresh,C,2026-02-07,2026-02-21,121,Ambient,Los Angeles
B-2004,Milk,Chilled,B,2026-02-07,2026-02-14,195,Refrigerated,Los Angeles
B-2005,Tomato,Fresh,B,2026-02-09,2026-02-23,109,Ambient,Los Angeles
B-2006,Meat,Chilled,B,2026-01-31,2026-02-05,318,Refrigerated,Houston
B-2007,Onion,Fresh,A,2026-02-02,2026-02-16,98,Ambient,Chicago
B-2008,Milk,Chilled,A,2026-02-05,2026-02-12,166,Refrigerated,New York
B-2009,Milk,Chilled,C,2026-02-08,2026-02-15,316,Refrigerated,Houston
B-2010,Fish,Chilled,C,2026-02-09,2026-02-14,351,Refrigerated,Chicago
B-2011,Fish,Chilled,C,2026-02-08,2026-02-13,230,Refrigerated,Los Angeles
B-2012,Tomato,Fresh,C,2026-02-04,2026-02-18,124,Ambient,New York
B-2013,Onion,Fresh,B,2026-02-03,2026-02-17,143,Ambient,Phoenix
B-2014,Tomato,Fresh,B,2026-02-06,2026-02-20,152,Ambient,Los Angeles
B-2015,Tomato,Fresh,A,2026-02-01,2026-02-15,335,Ambient,Chicago
B-2016,Onion,Fresh,A,2026-02-04,2026-02-18,173,Ambient,Chicago
B-2017,Tomato,Fresh,B,2026-02-07,2026-02-21,130,Ambient,New York
B-2018,Onion,Fresh,C,2026-02-01,2026-02-15,163,Ambient,Chicago
B-2019,Tomato,Fresh,C,2026-02-01,2026-02-15,363,Ambient,Los Angeles
B-2020,Tomato,Fresh,C,2026-02-09,2026-02-23,182,Ambient,New York
B-2021,Onion,Fresh,A,2026-02-05,2026-02-19,126,Ambient,New York
B-2022,Fish,Chilled,C,2026-02-09,2026-02-14,178,Refrigerated,Los Angeles
B-2023,Milk,Chilled,A,2026-01-31,2026-02-07,55,Refrigerated,New York
B-2024,Tomato,Fresh,A,2026-02-03,2026-02-17,436,Ambient,Houston
B-2025,Tomato,Fresh,B,2026-02-07,2026-02-21,171,Ambient,Houston
B-2026,Meat,Chilled,C,2026-02-06,2026-02-11,155,Refrigerated,Phoenix
B-2027,Meat,Chilled,C,2026-02-02,2026-02-07,432,Refrigerated,Chicago
B-2028,Milk,Chilled,B,2026-02-09,2026-02-16,232,Refrigerated,Chicago
B-2029,Tomato,Fresh,B,2026-02-02,2026-02-16,111,Ambient,Chicago
B-2030,Milk,Chilled,C,2026-02-09,2026-02-16,217,Refrigerated,Houston
B-2031,Meat,Chilled,A,2026-02-02,2026-02-07,421,Refrigerated,Chicago
B-2032,Onion,Fresh,B,2026-02-04,2026-02-18,472,Ambient,Phoenix
B-2033,Milk,Chilled,B,2026-02-07,2026-02-14,270,Refrigerated,New York
B-2034,Fish,Chilled,A,2026-02-01,2026-02-06,299,Refrigerated,Los Angeles
B-2035,Fish,Chilled,A,2026-02-06,2026-02-11,344,Refrigerated,Los Angeles
B-2036,Tomato,Fresh,C,2026-01-31,2026-02-14,302,Ambient,Los Angeles
B-2037,Tomato,Fresh,C,2026-02-03,2026-02-17,353,Ambient,Houston
B-2038,Onion,Fresh,C,2026-02-02,2026-02-16,97,Ambient,New York
B-2039,Onion,Fresh,A,2026-02-03,2026-02-17,322,Ambient,Houston
B-2040,Onion,Fresh,B,2026-02-03,2026-02-17,459,Ambient,Houston
B-2041,Meat,Chilled,B,2026-02-04,2026-02-09,295,Refrigerated,Houston
B-2042,Tomato,Fresh,B,2026-02-02,2026-02-16,71,Ambient,New York
B-2043,Milk,Chilled,B,2026-02-08,2026-02-15,227,Refrigerated,Los Angeles
B-2044,Milk,Chilled,B,2026-02-07,2026-02-14,488,Refrigerated,Houston
B-2045,Milk,Chilled,B,2026-02-07,2026-02-14,365,Refrigerated,Houston
B-2046,Fish,Chilled,B,2026-02-05,2026-02-10,473,Refrigerated,New York
B-2047,Onion,Fresh,A,2026-02-06,2026-02-20,266,Ambient,Houston
B-2048,Onion,Fresh,B,2026-01-31,2026-02-14,332,Ambient,New York
B-2049,Milk,Chilled,C,2026-02-07,2026-02-14,165,Refrigerated,Phoenix
B-2050,Meat,Chilled,B,2026-02-08,2026-02-13,80,Refrigerated,Los Angeles
B-2051,Meat,Chilled,C,2026-02-07,2026-02-12,358,Refrigerated,Los Angeles
B-2052,Milk,Chilled,C,2026-02-08,2026-02-15,59,Refrigerated,Los Angeles
B-2053,Onion,Fresh,B,2026-01-31,2026-02-14,97,Ambient,Chicago
B-2054,Fish,Chilled,A,2026-02-01,2026-02-06,117,Refrigerated,Houston
B-2055,Onion,Fresh,A,2026-02-02,2026-02-16,292,Ambient,Los Angeles
B-2056,Meat,Chilled,C,2026-02-06,2026-02-11,116,Refrigerated,Los Angeles
B-2057,Tomato,Fresh,A,2026-02-09,2026-02-23,477,Ambient,Phoenix
B-2058,Fish,Chilled,C,2026-02-01,2026-02-06,267,Refrigerated,Phoenix
B-2059,Tomato,Fresh,A,2026-02-07,2026-02-21,426,Ambient,New York
B-2060,Milk,Chilled,B,2026-02-06,2026-02-13,379,Refrigerated,Los Angeles
B-2061,Onion,Fresh,A,2026-02-08,2026-02-22,213,Ambient,New York
B-2062,Fish,Chilled,A,2026-01-31,2026-02-05,228,Refrigerated,Chicago
B-2063,Milk,Chilled,B,2026-02-08,2026-02-15,128,Refrigerated,Phoenix
B-2064,Onion,Fresh,B,2026-01-31,2026-02-14,237,Ambient,Los Angeles
B-2065,Onion,Fresh,B,2026-02-09,2026-02-23,82,Ambient,Los Angeles
B-2066,Onion,Fresh,B,2026-01-31,2026-02-14,182,Ambient,Los Angeles
B-2067,Milk,Chilled,B,2026-02-04,2026-02-11,404,Refrigerated,New York
B-2068,Tomato,Fresh,B,2026-02-02,2026-02-16,52,Ambient,Los Angeles
B-2069,Tomato,Fresh,C,2026-02-05,2026-02-19,271,Ambient,Phoenix
B-2070,Fish,Chilled,C,2026-02-03,2026-02-08,333,Refrigerated,Chicago
B-2071,Meat,Chilled,C,2026-01-31,2026-02-05,378,Refrigerated,Phoenix
B-2072,Fish,Chilled,C,2026-02-01,2026-02-06,212,Refrigerated,Chicago
B-2073,Tomato,Fresh,C,2026-01-31,2026-02-14,367,Ambient,New York
B-2074,Tomato,Fresh,C,2026-02-05,2026-02-19,473,Ambient,Los Angeles
B-2075,Fish,Chilled,B,2026-02-07,2026-02-12,419,Refrigerated,New York
B-2076,Fish,Chilled,A,2026-02-02,2026-02-07,245,Refrigerated,Los Angeles
B-2077,Meat,Chilled,A,2026-02-09,2026-02-14,157,Refrigerated,Los Angeles
B-2078,Onion,Fresh,B,2026-01-31,2026-02-14,316,Ambient,Los Angeles
B-2079,Onion,Fresh,A,2026-02-09,2026-02-23,154,Ambient,Phoenix
B-2080,Fish,Chilled,B,2026-02-03,2026-02-08,302,Refrigerated,Houston
B-2081,Fish,Chilled,B,2026-02-07,2026-02-12,285,Refrigerated,Houston
B-2082,Meat,Chilled,B,2026-02-02,2026-02-07,299,Refrigerated,New York
B-2083,Tomato,Fresh,A,2026-02-03,2026-02-17,347,Ambient,Houston
B-2084,Meat,Chilled,C,2026-01-31,2026-02-05,167,Refrigerated,Los Angeles
B-2085,Onion,Fresh,C,2026-01-31,2026-02-14,192,Ambient,Chicago
B-2086,Milk,Chilled,A,2026-02-02,2026-02-09,292,Refrigerated,Los Angeles
B-2087,Tomato,Fresh,C,2026-02-03,2026-02-17,166,Ambient,Los Angeles
B-2088,Milk,Chilled,B,2026-02-05,2026-02-12,360,Refrigerated,Phoenix
B-2089,Meat,Chilled,C,2026-02-05,2026-02-10,224,Refrigerated,Chicago
B-2090,Meat,Chilled,A,2026-02-01,2026-02-06,185,Refrigerated,Los Angeles
B-2091,Fish,Chilled,B,2026-02-07,2026-02-12,268,Refrigerated,Houston
B-2092,Milk,Chilled,A,2026-02-07,2026-02-14,383,Refrigerated,Chicago
B-2093,Tomato,Fresh,A,2026-02-04,2026-02-18,208,Ambient,New York
B-2094,Tomato,Fresh,A,2026-02-01,2026-02-15,63,Ambient,New York
B-2095,Milk,Chilled,B,2026-02-07,2026-02-14,449,Refrigerated,Phoenix
B-2096,Tomato,Fresh,A,2026-02-09,2026-02-23,293,Ambient,Los Angeles
B-2097,Tomato,Fresh,A,2026-02-04,2026-02-18,222,Ambient,Los Angeles
B-2098,Tomato,Fresh,A,2026-02-07,2026-02-21,457,Ambient,Houston
B-2099,Milk,Chilled,C,2026-02-05,2026-02-12,439,Refrigerated,Houston
B-2100,Meat,Chilled,C,2026-02-01,2026-02-06,321,Refrigerated,Los Angeles
B-2101,Meat,Chilled,C,2026-02-02,2026-02-07,422,Refrigerated,Houston
B-2102,Meat,Chilled,B,2026-02-02,2026-02-07,419,Refrigerated,Chicago
B-2103,Milk,Chilled,B,2026-01-31,2026-02-07,87,Refrigerated,New York
B-2104,Milk,Chilled,A,2026-02-04,2026-02-11,177,Refrigerated,Los Angeles
B-2105,Milk,Chilled,A,2026-02-01,2026-02-08,331,Refrigerated,Chicago
B-2106,Fish,Chilled,C,2026-02-02,2026-02-07,346,Refrigerated,Chicago
B-2107,Tomato,Fresh,A,2026-02-01,2026-02-15,295,Ambient,Houston
B-2108,Fish,Chilled,C,2026-02-03,2026-02-08,90,Refrigerated,New York
B-2109,Fish,Chilled,C,2026-02-06,2026-02-11,497,Refrigerated,Phoenix
B-2110,Meat,Chilled,A,2026-02-02,2026-02-07,487,Refrigerated,Chicago
B-2111,Milk,Chilled,C,2026-01-31,2026-02-07,392,Refrigerated,New York
B-2112,Milk,Chilled,A,2026-02-07,2026-02-14,395,Refrigerated,Phoenix
B-2113,Milk,Chilled,A,2026-02-01,2026-02-08,314,Refrigerated,New York
B-2114,Milk,Chilled,C,2026-02-04,2026-02-11,50,Refrigerated,Chicago
B-2115,Meat,Chilled,A,2026-02-03,2026-02-08,236,Refrigerated,New York
B-2116,Meat,Chilled,C,2026-02-08,2026-02-13,231,Refrigerated,New York
B-2117,Milk,Chilled,A,2026-02-07,2026-02-14,389,Refrigerated,Phoenix
B-2118,Onion,Fresh,A,2026-02-05,2026-02-19,489,Ambient,Los Angeles
B-2119,Milk,Chilled,B,2026-02-09,2026-02-16,147,Refrigerated,Houston
B-2120,Onion,Fresh,A,2026-02-05,2026-02-19,448,Ambient,Houston
B-2121,Milk,Chilled,A,2026-02-05,2026-02-12,475,Refrigerated,New York
B-2122,Meat,Chilled,B,2026-02-08,2026-02-13,242,Refrigerated,Chicago
B-2123,Milk,Chilled,B,2026-02-09,2026-02-16,244,Refrigerated,Los Angeles
B-2124,Meat,Chilled,A,2026-02-02,2026-02-07,465,Refrigerated,Houston
B-2125,Onion,Fresh,C,2026-02-06,2026-02-20,301,Ambient,Los Angeles
B-2126,Onion,Fresh,B,2026-02-03,2026-02-17,266,Ambient,New York
B-2127,Milk,Chilled,C,2026-02-01,2026-02-08,134,Refrigerated,Los Angeles
B-2128,Meat,Chilled,C,2026-01-31,2026-02-05,408,Refrigerated,Houston
B-2129,Milk,Chilled,B,2026-02-02,2026-02-09,104,Refrigerated,Los Angeles
B-2130,Meat,Chilled,B,2026-02-04,2026-02-09,174,Refrigerated,Los Angeles
B-2131,Onion,Fresh,B,2026-02-01,2026-02-15,270,Ambient,Phoenix
B-2132,Meat,Chilled,C,2026-02-03,2026-02-08,472,Refrigerated,Houston
B-2133,Milk,Chilled,C,2026-02-04,2026-02-11,328,Refrigerated,New York
B-2134,Onion,Fresh,B,2026-02-07,2026-02-21,200,Ambient,Chicago
B-2135,Milk,Chilled,C,2026-02-08,2026-02-15,201,Refrigerated,Phoenix
B-2136,Fish,Chilled,B,2026-02-01,2026-02-06,491,Refrigerated,Phoenix
B-2137,Fish,Chilled,A,2026-02-08,2026-02-13,345,Refrigerated,Chicago
B-2138,Tomato,Fresh,A,2026-01-31,2026-02-14,158,Ambient,Phoenix
B-2139,Meat,Chilled,B,2026-02-08,2026-02-13,249,Refrigerated,Chicago
B-2140,Fish,Chilled,A,2026-02-07,2026-02-12,267,Refrigerated,Houston
B-2141,Milk,Chilled,C,2026-02-09,2026-02-16,268,Refrigerated,Phoenix
B-2142,Milk,Chilled,B,2026-02-09,2026-02-16,239,Refrigerated,New York
B-2143,Fish,Chilled,C,2026-02-03,2026-02-08,467,Refrigerated,New York
B-2144,Milk,Chilled,C,2026-02-03,2026-02-10,63,Refrigerated,Chicago
B-2145,Milk,Chilled,C,2026-02-08,2026-02-15,185,Refrigerated,Chicago
B-2146,Milk,Chilled,C,2026-02-07,2026-02-14,373,Refrigerated,New York
B-2147,Fish,Chilled,C,2026-02-08,2026-02-13,495,Refrigerated,Phoenix
B-2148,Milk,Chilled,B,2026-02-04,2026-02-11,469,Refrigerated,Los Angeles
B-2149,Tomato,Fresh,C,2026-02-08,2026-02-22,109,Ambient,Phoenix
B-2150,Tomato,Fresh,C,2026-02-02,2026-02-16,56,Ambient,New York
B-2151,Milk,Chilled,C,2026-01-31,2026-02-07,445,Refrigerated,Los Angeles
B-2152,Meat,Chilled,C,2026-02-09,2026-02-14,138,Refrigerated,New York
B-2153,Meat,Chilled,A,2026-02-07,2026-02-12,71,Refrigerated,New York
B-2154,Fish,Chilled,A,2026-02-03,2026-02-08,390,Refrigerated,Los Angeles
B-2155,Milk,Chilled,B,2026-02-07,2026-02-14,167,Refrigerated,New York
B-2156,Meat,Chilled,C,2026-02-09,2026-02-14,137,Refrigerated,New York
B-2157,Onion,Fresh,A,2026-02-04,2026-02-18,477,Ambient,Phoenix
B-2158,Onion,Fresh,A,2026-01-31,2026-02-14,117,Ambient,New York
B-2159,Fish,Chilled,C,2026-01-31,2026-02-05,78,Refrigerated,New York
B-2160,Meat,Chilled,A,2026-02-07,2026-02-12,246,Refrigerated,Phoenix
B-2161,Milk,Chilled,A,2026-02-06,2026-02-13,421,Refrigerated,New York
B-2162,Tomato,Fresh,B,2026-01-31,2026-02-14,88,Ambient,Houston
B-2163,Meat,Chilled,A,2026-02-04,2026-02-09,61,Refrigerated,Houston
B-2164,Milk,Chilled,A,2026-02-04,2026-02-11,260,Refrigerated,Houston
B-2165,Tomato,Fresh,C,2026-02-06,2026-02-20,196,Ambient,Houston
B-2166,Onion,Fresh,B,2026-02-09,2026-02-23,351,Ambient,Chicago
B-2167,Milk,Chilled,A,2026-02-05,2026-02-12,397,Refrigerated,New York
B-2168,Onion,Fresh,B,2026-02-09,2026-02-23,71,Ambient,Chicago
B-2169,Onion,Fresh,B,2026-02-03,2026-02-17,404,Ambient,New York
B-2170,Tomato,Fresh,B,2026-02-07,2026-02-21,430,Ambient,Los Angeles
B-2171,Onion,Fresh,A,2026-02-03,2026-02-17,440,Ambient,New York
B-2172,Onion,Fresh,A,2026-02-02,2026-02-16,159,Ambient,Los Angeles
B-2173,Fish,Chilled,B,2026-02-07,2026-02-12,104,Refrigerated,Chicago
B-2174,Milk,Chilled,C,2026-02-04,2026-02-11,152,Refrigerated,New York
B-2175,Milk,Chilled,C,2026-01-31,2026-02-07,449,Refrigerated,Houston
B-2176,Onion,Fresh,B,2026-02-01,2026-02-15,245,Ambient,Phoenix
B-2177,Tomato,Fresh,A,2026-02-07,2026-02-21,393,Ambient,Chicago
B-2178,Onion,Fresh,A,2026-02-06,2026-02-20,261,Ambient,Los Angeles
B-2179,Fish,Chilled,A,2026-02-03,2026-02-08,178,Refrigerated,New York
B-2180,Onion,Fresh,C,2026-02-02,2026-02-16,405,Ambient,Los Angeles
B-2181,Fish,Chilled,A,2026-02-04,2026-02-09,338,Refrigerated,Phoenix
B-2182,Meat,Chilled,C,2026-02-01,2026-02-06,188,Refrigerated,Los Angeles
B-2183,Meat,Chilled,C,2026-02-04,2026-02-09,199,Refrigerated,Houston
B-2184,Meat,Chilled,C,2026-02-02,2026-02-07,183,Refrigerated,Houston
B-2185,Meat,Chilled,B,2026-02-04,2026-02-09,81,Refrigerated,Phoenix
B-2186,Tomato,Fresh,C,2026-02-02,2026-02-16,367,Ambient,New York
B-2187,Onion,Fresh,A,2026-02-04,2026-02-18,306,Ambient,Chicago
B-2188,Tomato,Fresh,A,2026-02-08,2026-02-22,181,Ambient,New York
B-2189,Milk,Chilled,A,2026-02-07,2026-02-14,300,Refrigerated,Los Angeles
B-2190,Fish,Chilled,B,2026-02-05,2026-02-10,139,Refrigerated,Chicago
B-2191,Fish,Chilled,A,2026-02-06,2026-02-11,209,Refrigerated,Los Angeles
B-2192,Milk,Chilled,C,2026-02-08,2026-02-15,443,Refrigerated,New York
B-2193,Milk,Chilled,C,2026-02-09,2026-02-16,77,Refrigerated,Los Angeles
B-2194,Onion,Fresh,B,2026-02-01,2026-02-15,271,Ambient,New York
B-2195,Meat,Chilled,C,2026-02-04,2026-02-09,343,Refrigerated,Houston
B-2196,Tomato,Fresh,A,2026-02-09,2026-02-23,303,Ambient,New York
B-2197,Fish,Chilled,B,2026-02-09,2026-02-14,299,Refrigerated,New York
B-2198,Tomato,Fresh,A,2026-02-06,2026-02-20,191,Ambient,Phoenix
B-2199,Tomato,Fresh,A,2026-02-05,2026-02-19,336,Ambient,Houston
B-2200,Milk,Chilled,B,2026-02-05,2026-02-12,394,Refrigerated,New York
B-2201,Fish,Chilled,C,2026-02-07,2026-02-12,366,Refrigerated,Phoenix
B-2202,Onion,Fresh,A,2026-02-02,2026-02-16,348,Ambient,Phoenix
B-2203,Tomato,Fresh,B,2026-01-31,2026-02-14,351,Ambient,Los Angeles
B-2204,Onion,Fresh,C,2026-02-07,2026-02-21,445,Ambient,Chicago
B-2205,Milk,Chilled,A,2026-01-31,2026-02-07,260,Refrigerated,Los Angeles
B-2206,Meat,Chilled,A,2026-02-04,2026-02-09,244,Refrigerated,Houston
B-2207,Meat,Chilled,B,2026-02-04,2026-02-09,105,Refrigerated,Phoenix
B-2208,Fish,Chilled,C,2026-02-01,2026-02-06,77,Refrigerated,Los Angeles
B-2209,Tomato,Fresh,C,2026-01-31,2026-02-14,460,Ambient,New York
B-2210,Meat,Chilled,A,2026-02-06,2026-02-11,85,Refrigerated,Houston
B-2211,Milk,Chilled,B,2026-02-03,2026-02-10,154,Refrigerated,Los Angeles
B-2212,Onion,Fresh,A,2026-02-03,2026-02-17,110,Ambient,Phoenix
B-2213,Meat,Chilled,A,2026-02-03,2026-02-08,288,Refrigerated,Houston
B-2214,Milk,Chilled,C,2026-02-02,2026-02-09,455,Refrigerated,Los Angeles
B-2215,Onion,Fresh,C,2026-01-31,2026-02-14,382,Ambient,Houston
B-2216,Onion,Fresh,B,2026-02-07,2026-02-21,196,Ambient,Houston
B-2217,Meat,Chilled,C,2026-02-07,2026-02-12,91,Refrigerated,New York
B-2218,Fish,Chilled,C,2026-02-02,2026-02-07,408,Refrigerated,New York
B-2219,Tomato,Fresh,C,2026-02-01,2026-02-15,223,Ambient,Phoenix
B-2220,Milk,Chilled,C,2026-02-06,2026-02-13,293,Refrigerated,Houston
B-2221,Onion,Fresh,A,2026-02-04,2026-02-18,354,Ambient,Houston
B-2222,Onion,Fresh,C,2026-01-31,2026-02-14,96,Ambient,New York
B-2223,Onion,Fresh,A,2026-02-09,2026-02-23,85,Ambient,New York
B-2224,Fish,Chilled,A,2026-02-08,2026-02-13,355,Refrigerated,New York
B-2225,Meat,Chilled,B,2026-02-03,2026-02-08,66,Refrigerated,Houston
B-2226,Fish,Chilled,C,2026-02-02,2026-02-07,323,Refrigerated,New York
B-2227,Meat,Chilled,C,2026-02-02,2026-02-07,150,Refrigerated,Chicago
B-2228,Fish,Chilled,C,2026-02-06,2026-02-11,269,Refrigerated,New York
B-2229,Tomato,Fresh,C,2026-02-04,2026-02-18,418,Ambient,New York
B-2230,Fish,Chilled,A,2026-01-31,2026-02-05,461,Refrigerated,New York
B-2231,Meat,Chilled,A,2026-02-01,2026-02-06,348,Refrigerated,New York
B-2232,Onion,Fresh,A,2026-02-07,2026-02-21,244,Ambient,New York
B-2233,Milk,Chilled,C,2026-02-01,2026-02-08,247,Refrigerated,Los Angeles
B-2234,Milk,Chilled,B,2026-02-03,2026-02-10,377,Refrigerated,New York
B-2235,Onion,Fresh,A,2026-02-08,2026-02-22,87,Ambient,Chicago
B-2236,Meat,Chilled,C,2026-02-06,2026-02-11,464,Refrigerated,Houston
B-2237,Onion,Fresh,B,2026-02-03,2026-02-17,147,Ambient,New York
B-2238,Meat,Chilled,C,2026-02-09,2026-02-14,463,Refrigerated,New York
B-2239,Milk,Chilled,A,2026-02-09,2026-02-16,180,Refrigerated,Houston
B-2240,Onion,Fresh,B,2026-02-02,2026-02-16,453,Ambient,Los Angeles
B-2241,Meat,Chilled,B,2026-02-03,2026-02-08,212,Refrigerated,Chicago
B-2242,Milk,Chilled,B,2026-02-07,2026-02-14,155,Refrigerated,Houston
B-2243,Meat,Chilled,A,2026-02-02,2026-02-07,418,Refrigerated,New York
B-2244,Onion,Fresh,C,2026-02-02,2026-02-16,71,Ambient,New York
B-2245,Onion,Fresh,C,2026-02-07,2026-02-21,397,Ambient,Chicago
B-2246,Onion,Fresh,B,2026-02-07,2026-02-21,63,Ambient,Chicago
B-2247,Onion,Fresh,A,2026-01-31,2026-02-14,451,Ambient,New York
B-2248,Fish,Chilled,C,2026-02-02,2026-02-07,446,Refrigerated,Houston
B-2249,Milk,Chilled,A,2026-02-01,2026-02-08,335,Refrigerated,Phoenix
B-2250,Milk,Chilled,A,2026-02-03,2026-02-10,365,Refrigerated,Houston
B-2251,Fish,Chilled,C,2026-02-05,2026-02-10,382,Refrigerated,Chicago
B-2252,Milk,Chilled,A,2026-02-01,2026-02-08,415,Refrigerated,Houston
B-2253,Meat,Chilled,C,2026-01-31,2026-02-05,303,Refrigerated,Chicago
B-2254,Onion,Fresh,A,2026-02-05,2026-02-19,430,Ambient,Los Angeles
B-2255,Meat,Chilled,A,2026-02-09,2026-02-14,216,Refrigerated,New York
B-2256,Onion,Fresh,C,2026-02-02,2026-02-16,455,Ambient,Houston
B-2257,Onion,Fresh,A,2026-02-07,2026-02-21,309,Ambient,Chicago
B-2258,Tomato,Fresh,C,2026-02-02,2026-02-16,483,Ambient,Houston
B-2259,Onion,Fresh,A,2026-02-05,2026-02-19,200,Ambient,New York
B-2260,Milk,Chilled,A,2026-02-04,2026-02-11,255,Refrigerated,New York
B-2261,Onion,Fresh,B,2026-02-01,2026-02-15,112,Ambient,Chicago
B-2262,Meat,Chilled,C,2026-02-05,2026-02-10,226,Refrigerated,Phoenix
B-2263,Tomato,Fresh,A,2026-02-04,2026-02-18,397,Ambient,New York
B-2264,Onion,Fresh,C,2026-02-03,2026-02-17,296,Ambient,Chicago
B-2265,Tomato,Fresh,C,2026-02-08,2026-02-22,94,Ambient,Phoenix
B-2266,Fish,Chilled,C,2026-01-31,2026-02-05,205,Refrigerated,Phoenix
B-2267,Onion,Fresh,C,2026-01-31,2026-02-14,383,Ambient,Phoenix
B-2268,Milk,Chilled,C,2026-02-05,2026-02-12,164,Refrigerated,New York
B-2269,Fish,Chilled,A,2026-02-07,2026-02-12,122,Refrigerated,Houston
B-2270,Fish,Chilled,A,2026-02-07,2026-02-12,486,Refrigerated,New York
B-2271,Meat,Chilled,C,2026-02-07,2026-02-12,101,Refrigerated,Los Angeles
B-2272,Tomato,Fresh,C,2026-02-06,2026-02-20,345,Ambient,Los Angeles
B-2273,Fish,Chilled,B,2026-02-03,2026-02-08,64,Refrigerated,Phoenix
B-2274,Milk,Chilled,C,2026-02-02,2026-02-09,485,Refrigerated,Phoenix
B-2275,Fish,Chilled,A,2026-02-05,2026-02-10,334,Refrigerated,Chicago
B-2276,Milk,Chilled,A,2026-02-08,2026-02-15,293,Refrigerated,Phoenix
B-2277,Tomato,Fresh,B,2026-02-01,2026-02-15,163,Ambient,Houston
B-2278,Onion,Fresh,B,2026-02-08,2026-02-22,455,Ambient,New York
B-2279,Fish,Chilled,C,2026-02-07,2026-02-12,216,Refrigerated,Houston
B-2280,Tomato,Fresh,A,2026-02-03,2026-02-17,176,Ambient,Los Angeles
B-2281,Meat,Chilled,A,2026-02-08,2026-02-13,378,Refrigerated,Los Angeles
