batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city
B-1965,Fish,Chilled,C,2026-01-31,2026-02-05,363,Refrigerated,Phoenix
B-1966,Tomato,Fresh,B,2026-02-04,2026-02-18,298,Ambient,Los Angeles
B-1967,Onion,Fresh,A,2026-02-06,2026-02-20,108,Ambient,New York
B-1968,Meat,Chilled,A,2026-01-31,2026-02-05,110,Refrigerated,Phoenix
B-1969,Fish,Chilled,B,2026-02-06,2026-02-11,89,Refrigerated,New York
B-1970,Fish,Chilled,C,2026-02-04,2026-02-09,208,Refrigerated,Houston
B-1971,Meat,Chilled,B,2026-02-01,2026-02-06,437,Refrigerated,New York
B-1972,Milk,Chilled,C,2026-02-04,2026-02-11,285,Refrigerated,Houston
B-1973,Milk,Chilled,A,2026-02-01,2026-02-08,346,Refrigerated,Houston
B-1974,Onion,Fresh,C,2026-01-31,2026-02-14,474,Ambient,New York
B-1975,Onion,Fresh,A,2026-02-09,2026-02-23,326,Ambient,Houston
B-1976,Tomato,Fresh,B,2026-02-09,2026-02-23,310,Ambient,Houston
B-1977,Fish,Chilled,A,2026-02-03,2026-02-08,411,Refrigerated,Phoenix
B-1978,Fish,Chilled,A,2026-02-08,2026-02-13,363,Refrigerated,Phoenix
B-1979,Meat,Chilled,A,2026-02-05,2026-02-10,402,Refrigerated,Chicago
B-1980,Onion,Fresh,C,2026-02-06,2026-02-20,252,Ambient,Houston
B-1981,Milk,Chilled,C,2026-02-09,2026-02-16,210,Refrigerated,New York
B-1982,Onion,Fresh,A,2026-02-03,2026-02-17,51,Ambient,New York
B-1983,Tomato,Fresh,C,2026-02-07,2026-02-21,386,Ambient,Los Angeles
B-1984,Milk,Chilled,A,2026-02-03,2026-02-10,367,Refrigerated,Phoenix
B-1985,Milk,Chilled,C,2026-02-01,2026-02-08,246,Refrigerated,Phoenix
B-1986,Meat,Chilled,A,2026-02-09,2026-02-14,498,Refrigerated,New York
B-1987,Fish,Chilled,B,2026-02-02,2026-02-07,211,Refrigerated,Chicago
B-1988,Meat,Chilled,A,2026-01-31,2026-02-05,461,Refrigerated,Los Angeles
B-1989,Fish,Chilled,A,2026-02-05,2026-02-10,440,Refrigerated,New York
B-1990,Fish,Chilled,C,2026-02-06,2026-02-11,484,Refrigerated,Los Angeles
B-1991,Tomato,Fresh,C,2026-02-09,2026-02-23,238,Ambient,Houston
B-1992,Onion,Fresh,C,2026-02-06,2026-02-20,417,Ambient,Los Angeles
B-1993,Meat,Chilled,A,2026-02-02,2026-02-07,200,Refrigerated,Phoenix
B-1994,Milk,Chilled,A,2026-02-03,2026-02-10,363,Refrigerated,Houston
B-1995,Onion,Fresh,A,2026-01-31,2026-02-14,411,Ambient,Chicago
B-1996,Meat,Chilled,A,2026-02-06,2026-02-11,191,Refrigerated,Los Angeles
B-1997,Fish,Chilled,A,2026-02-07,2026-02-12,249,Refrigerated,Chicago
B-1998,Milk,Chilled,C,2026-02-02,2026-02-09,294,Refrigerated,Chicago
B-1999,Fish,Chilled,A,2026-02-09,2026-02-14,491,Refrigerated,Chicago
B-2000,Meat,Chilled,B,2026-02-04,2026-02-09,235,Refrigerated,Chicago
B-2001,Onion,Fresh,A,2026-02-04,2026-02-18,236,Ambient,Los Angeles
B-2002,Milk,Chilled,A,2026-02-04,2026-02-11,145,Refrigerated,Los Angeles
B-2003,Meat,Chilled,B,2026-02-03,2026-02-08,147,Refrigerated,New York
B-2004,Tomato,Fresh,C,2026-02-06,2026-02-20,301,Ambient,Phoenix
B-2005,Onion,Fresh,C,2026-02-01,2026-02-15,414,Ambient,Houston
B-2006,Onion,Fresh,C,2026-02-07,2026-02-21,341,Ambient,Los Angeles
B-2007,Milk,Chilled,B,2026-02-09,2026-02-16,152,Refrigerated,Los Angeles
B-2008,Tomato,Fresh,A,2026-02-06,2026-02-20,371,Ambient,New York
B-2009,Meat,Chilled,B,2026-02-08,2026-02-13,199,Refrigerated,Los Angeles
B-2010,Meat,Chilled,C,2026-02-06,2026-02-11,316,Refrigerated,Phoenix
B-2011,Meat,Chilled,B,2026-02-02,2026-02-07,472,Refrigerated,Chicago
B-2012,Meat,Chilled,A,2026-02-08,2026-02-13,213,Refrigerated,Houston
B-2013,Tomato,Fresh,C,2026-02-05,2026-02-19,100,Ambient,New York
B-2014,Fish,Chilled,A,2026-02-01,2026-02-06,355,Refrigerated,New York
B-2015,Tomato,Fresh,C,2026-02-07,2026-02-21,195,Ambient,Houston
B-2016,Fish,Chilled,A,2026-02-04,2026-02-09,58,Refrigerated,Houston
B-2017,Meat,Chilled,A,2026-02-07,2026-02-12,216,Refrigerated,Chicago
B-2018,Meat,Chilled,A,2026-02-03,2026-02-08,128,Refrigerated,Chicago
B-2019,Meat,Chilled,C,2026-02-04,2026-02-09,387,Refrigerated,New York
B-2020,Fish,Chilled,C,2026-01-31,2026-02-05,438,Refrigerated,Chicago
B-2021,Onion,Fresh,C,2026-02-09,2026-02-23,56,Ambient,Houston
B-2022,Tomato,Fresh,B,2026-02-01,2026-02-15,460,Ambient,New York
B-2023,Milk,Chilled,C,2026-02-05,2026-02-12,173,Refrigerated,New York
B-2024,Fish,Chilled,B,2026-02-06,2026-02-11,299,Refrigerated,New York
B-2025,Tomato,Fresh,B,2026-01-31,2026-02-14,486,Ambient,Phoenix
B-2026,Tomato,Fresh,B,2026-01-31,2026-02-14,194,Ambient,Los Angeles
B-2027,Tomato,Fresh,A,2026-02-03,2026-02-17,306,Ambient,Chicago
B-2028,Meat,Chilled,A,2026-02-06,2026-02-11,187,Refrigerated,Los Angeles
B-2029,Meat,Chilled,A,2026-02-08,2026-02-13,271,Refrigerated,Chicago
B-2030,Fish,Chilled,B,2026-02-07,2026-02-12,154,Refrigerated,New York
B-2031,Onion,Fresh,B,2026-02-05,2026-02-19,210,Ambient,Chicago
B-2032,Onion,Fresh,B,2026-02-07,2026-02-21,414,Ambient,Houston
B-2033,Fish,Chilled,A,2026-02-04,2026-02-09,128,Refrigerated,Chicago
B-2034,Tomato,Fresh,A,2026-02-03,2026-02-17,127,Ambient,Phoenix
B-2035,Fish,Chilled,C,2026-02-08,2026-02-13,408,Refrigerated,New York
B-2036,Tomato,Fresh,A,2026-02-04,2026-02-18,312,Ambient,Houston
B-2037,Onion,Fresh,C,2026-02-04,2026-02-18,87,Ambient,Los Angeles
B-2038,Onion,Fresh,C,2026-02-02,2026-02-16,156,Ambient,Houston
B-2039,Tomato,Fresh,B,2026-02-04,2026-02-18,407,Ambient,Los Angeles
B-2040,Tomato,Fresh,C,2026-02-04,2026-02-18,408,Ambient,Chicago
B-2041,Tomato,Fresh,B,2026-02-04,2026-02-18,132,Ambient,Los Angeles
B-2042,Milk,Chilled,B,2026-02-06,2026-02-13,406,Refrigerated,Houston
B-2043,Meat,Chilled,A,2026-02-08,2026-02-13,252,Refrigerated,Chicago
B-2044,Fish,Chilled,A,2026-02-03,2026-02-08,293,Refrigerated,Chicago
B-2045,Meat,Chilled,A,2026-02-07,2026-02-12,134,Refrigerated,New York
B-2046,Fish,Chilled,A,2026-02-08,2026-02-13,148,Refrigerated,Los Angeles
B-2047,Milk,Chilled,B,2026-02-05,2026-02-12,276,Refrigerated,New York
B-2048,Tomato,Fresh,A,2026-02-06,2026-02-20,182,Ambient,Los Angeles
B-2049,Milk,Chilled,C,2026-02-03,2026-02-10,224,Refrigerated,Los Angeles
B-2050,Onion,Fresh,A,2026-02-09,2026-02-23,497,Ambient,Chicago
B-2051,Meat,Chilled,A,2026-02-09,2026-02-14,62,Refrigerated,Phoenix
B-2052,Tomato,Fresh,B,2026-02-04,2026-02-18,287,Ambient,New York
B-2053,Milk,Chilled,C,2026-02-02,2026-02-09,178,Refrigerated,Chicago
B-2054,Onion,Fresh,C,2026-02-07,2026-02-21,419,Ambient,Phoenix
B-2055,Meat,Chilled,C,2026-02-03,2026-02-08,167,Refrigerated,Los Angeles
B-2056,Meat,Chilled,A,2026-02-04,2026-02-09,66,Refrigerated,Phoenix
B-2057,Onion,Fresh,A,2026-02-05,2026-02-19,307,Ambient,Chicago
B-2058,Meat,Chilled,B,2026-01-31,2026-02-05,251,Refrigerated,Chicago
B-2059,Milk,Chilled,B,2026-02-09,2026-02-16,430,Refrigerated,Chicago
B-2060,Milk,Chilled,C,2026-02-03,2026-02-10,497,Refrigerated,Los Angeles
B-2061,Tomato,Fresh,B,2026-01-31,2026-02-14,185,Ambient,Phoenix
B-2062,Fish,Chilled,A,2026-02-05,2026-02-10,265,Refrigerated,Los Angeles
B-2063,Tomato,Fresh,C,2026-02-01,2026-02-15,60,Ambient,Chicago
B-2064,Meat,Chilled,B,2026-02-09,2026-02-14,465,Refrigerated,New York
B-2065,Onion,Fresh,B,2026-02-07,2026-02-21,378,Ambient,New York
B-2066,Tomato,Fresh,A,2026-01-31,2026-02-14,287,Ambient,Chicago
B-2067,Onion,Fresh,C,2026-01-31,2026-02-14,266,Ambient,Houston
B-2068,Milk,Chilled,A,2026-02-04,2026-02-11,415,Refrigerated,Chicago
B-2069,Milk,Chilled,A,2026-02-08,2026-02-15,340,Refrigerated,Phoenix
B-2070,Meat,Chilled,A,2026-02-09,2026-02-14,477,Refrigerated,Houston
B-2071,Milk,Chilled,C,2026-02-02,2026-02-09,254,Refrigerated,Houston
B-2072,Onion,Fresh,A,2026-02-08,2026-02-22,86,Ambient,Houston
B-2073,Onion,Fresh,B,2026-02-03,2026-02-17,219,Ambient,Houston
B-2074,Meat,Chilled,B,2026-02-01,2026-02-06,313,Refrigerated,Houston
B-2075,Tomato,Fresh,B,2026-02-02,2026-02-16,319,Ambient,Houston
B-2076,Milk,Chilled,C,2026-02-01,2026-02-08,102,Refrigerated,Phoenix
B-2077,Tomato,Fresh,A,2026-02-04,2026-02-18,118,Ambient,Chicago
B-2078,Onion,Fresh,A,2026-02-08,2026-02-22,240,Ambient,Chicago
B-2079,Fish,Chilled,B,2026-02-04,2026-02-09,437,Refrigerated,Houston
B-2080,Tomato,Fresh,B,2026-02-04,2026-02-18,321,Ambient,Chicago
B-2081,Milk,Chilled,C,2026-02-03,2026-02-10,429,Refrigerated,Los Angeles
B-2082,Tomato,Fresh,C,2026-01-31,2026-02-14,144,Ambient,Chicago
B-2083,Milk,Chilled,C,2026-01-31,2026-02-07,312,Refrigerated,Chicago
B-2084,Tomato,Fresh,C,2026-01-31,2026-02-14,444,Ambient,Chicago
B-2085,Milk,Chilled,B,2026-02-07,2026-02-14,170,Refrigerated,Chicago
B-2086,Milk,Chilled,B,2026-02-08,2026-02-15,222,Refrigerated,Chicago
B-2087,Fish,Chilled,B,2026-02-09,2026-02-14,237,Refrigerated,New York
B-2088,Tomato,Fresh,A,2026-02-07,2026-02-21,369,Ambient,New York
B-2089,Milk,Chilled,B,2026-01-31,2026-02-07,100,Refrigerated,Chicago
B-2090,Onion,Fresh,A,2026-02-03,2026-02-17,194,Ambient,Los Angeles
B-2091,Tomato,Fresh,A,2026-02-09,2026-02-23,156,Ambient,Houston
B-2092,Onion,Fresh,A,2026-02-03,2026-02-17,477,Ambient,Chicago
B-2093,Meat,Chilled,B,2026-02-05,2026-02-10,356,Refrigerated,Phoenix
B-2094,Meat,Chilled,C,2026-02-04,2026-02-09,460,Refrigerated,Chicago
B-2095,Tomato,Fresh,C,2026-02-03,2026-02-17,100,Ambient,Los Angeles
B-2096,Milk,Chilled,B,2026-02-02,2026-02-09,277,Refrigerated,Los Angeles
B-2097,Tomato,Fresh,C,2026-02-03,2026-02-17,433,Ambient,Chicago
B-2098,Onion,Fresh,C,2026-01-31,2026-02-14,498,Ambient,Houston
B-2099,Tomato,Fresh,A,2026-02-01,2026-02-15,291,Ambient,New York
B-2100,Tomato,Fresh,C,2026-02-07,2026-02-21,409,Ambient,New York
B-2101,Meat,Chilled,C,2026-02-02,2026-02-07,405,Refrigerated,Chicago
B-2102,Meat,Chilled,C,2026-02-02,2026-02-07,367,Refrigerated,Chicago
B-2103,Milk,Chilled,B,2026-02-05,2026-02-12,106,Refrigerated,New York
B-2104,Tomato,Fresh,B,2026-02-03,2026-02-17,115,Ambient,Houston
B-2105,Fish,Chilled,B,2026-02-03,2026-02-08,155,Refrigerated,Houston
B-2106,Meat,Chilled,C,2026-02-03,2026-02-08,500,Refrigerated,Houston
B-2107,Tomato,Fresh,A,2026-02-08,2026-02-22,452,Ambient,Los Angeles
B-2108,Meat,Chilled,C,2026-02-05,2026-02-10,69,Refrigerated,Los Angeles
B-2109,Milk,Chilled,A,2026-01-31,2026-02-07,361,Refrigerated,Houston
B-2110,Onion,Fresh,A,2026-02-05,2026-02-19,189,Ambient,Houston
B-2111,Fish,Chilled,B,2026-02-05,2026-02-10,317,Refrigerated,New York
B-2112,Tomato,Fresh,A,2026-02-06,2026-02-20,162,Ambient,New York
B-2113,Onion,Fresh,B,2026-02-05,2026-02-19,279,Ambient,Phoenix
B-2114,Meat,Chilled,A,2026-02-06,2026-02-11,224,Refrigerated,Phoenix
B-2115,Onion,Fresh,B,2026-02-07,2026-02-21,440,Ambient,New York
B-2116,Meat,Chilled,C,2026-01-31,2026-02-05,277,Refrigerated,Chicago
B-2117,Meat,Chilled,C,2026-02-03,2026-02-08,51,Refrigerated,Houston
B-2118,Tomato,Fresh,A,2026-02-06,2026-02-20,236,Ambient,New York
B-2119,Meat,Chilled,B,2026-02-08,2026-02-13,227,Refrigerated,Phoenix
B-2120,Milk,Chilled,A,2026-01-31,2026-02-07,138,Refrigerated,Los Angeles
B-2121,Tomato,Fresh,C,2026-02-05,2026-02-19,298,Ambient,Chicago
B-2122,Milk,Chilled,C,2026-02-02,2026-02-09,64,Refrigerated,Los Angeles
B-2123,Fish,Chilled,C,2026-02-08,2026-02-13,79,Refrigerated,Chicago
B-2124,Milk,Chilled,A,2026-02-08,2026-02-15,271,Refrigerated,Los Angeles
B-2125,Tomato,Fresh,B,2026-02-09,2026-02-23,153,Ambient,Chicago
B-2126,Milk,Chilled,A,2026-02-06,2026-02-13,225,Refrigerated,Phoenix
B-2127,Milk,Chilled,C,2026-02-06,2026-02-13,492,Refrigerated,Houston
B-2128,Tomato,Fresh,B,2026-02-08,2026-02-22,190,Ambient,New York
B-2129,Onion,Fresh,C,2026-02-02,2026-02-16,489,Ambient,New York
B-2130,Tomato,Fresh,C,2026-02-05,2026-02-19,223,Ambient,New York
B-2131,Onion,Fresh,A,2026-02-08,2026-02-22,219,Ambient,New York
B-2132,Meat,Chilled,B,2026-02-07,2026-02-12,388,Refrigerated,Chicago
B-2133,Meat,Chilled,A,2026-02-02,2026-02-07,306,Refrigerated,Houston
B-2134,Fish,Chilled,B,2026-02-02,2026-02-07,468,Refrigerated,Phoenix
B-2135,Meat,Chilled,C,2026-02-07,2026-02-12,258,Refrigerated,Houston
B-2136,Meat,Chilled,C,2026-02-04,2026-02-09,100,Refrigerated,Los Angeles
B-2137,Meat,Chilled,C,2026-02-04,2026-02-09,405,Refrigerated,Phoenix
B-2138,Milk,Chilled,A,2026-02-07,2026-02-14,349,Refrigerated,Chicago
B-2139,Tomato,Fresh,A,2026-02-08,2026-02-22,140,Ambient,Phoenix
B-2140,Milk,Chilled,B,2026-02-08,2026-02-15,400,Refrigerated,Phoenix
B-2141,Milk,Chilled,C,2026-02-03,2026-02-10,315,Refrigerated,Houston
B-2142,Tomato,Fresh,C,2026-02-09,2026-02-23,425,Ambient,Los Angeles
B-2143,Milk,Chilled,A,2026-02-03,2026-02-10,258,Refrigerated,Chicago
B-2144,Tomato,Fresh,B,2026-02-08,2026-02-22,173,Ambient,Houston
B-2145,Milk,Chilled,A,2026-02-09,2026-02-16,230,Refrigerated,New York
B-2146,Fish,Chilled,A,2026-02-09,2026-02-14,217,Refrigerated,Phoenix
B-2147,Onion,Fresh,A,2026-01-31,2026-02-14,322,Ambient,Phoenix
B-2148,Meat,Chilled,B,2026-02-08,2026-02-13,464,Refrigerated,Phoenix
B-2149,Milk,Chilled,B,2026-02-04,2026-02-11,358,Refrigerated,Chicago
B-2150,Onion,Fresh,A,2026-02-08,2026-02-22,178,Ambient,Chicago
B-2151,Onion,Fresh,A,2026-02-07,2026-02-21,89,Ambient,New York
B-2152,Fish,Chilled,C,2026-02-07,2026-02-12,228,Refrigerated,Chicago
B-2153,Fish,Chilled,C,2026-02-02,2026-02-07,310,Refrigerated,Los Angeles
B-2154,Onion,Fresh,A,2026-02-09,2026-02-23,213,Ambient,Los Angeles
B-2155,Onion,Fresh,C,2026-02-03,2026-02-17,490,Ambient,New York
B-2156,Meat,Chilled,A,2026-02-05,2026-02-10,495,Refrigerated,Los Angeles
B-2157,Fish,Chilled,B,2026-02-08,2026-02-13,246,Refrigerated,New York
B-2158,Fish,Chilled,C,2026-02-04,2026-02-09,154,Refrigerated,Chicago
B-2159,Meat,Chilled,B,2026-02-08,2026-02-13,442,Refrigerated,Phoenix
B-2160,Fish,Chilled,A,2026-02-01,2026-02-06,466,Refrigerated,Phoenix
B-2161,Onion,Fresh,A,2026-02-09,2026-02-23,401,Ambient,Houston
B-2162,Tomato,Fresh,C,2026-02-05,2026-02-19,166,Ambient,Houston
B-2163,Milk,Chilled,B,2026-02-03,2026-02-10,199,Refrigerated,Phoenix
B-2164,Tomato,Fresh,A,2026-02-05,2026-02-19,438,Ambient,Chicago
B-2165,Meat,Chilled,A,2026-02-09,2026-02-14,333,Refrigerated,New York
B-2166,Meat,Chilled,C,2026-02-09,2026-02-14,410,Refrigerated,New York
B-2167,Tomato,Fresh,A,2026-02-09,2026-02-23,264,Ambient,Chicago
B-2168,Fish,Chilled,B,2026-02-07,2026-02-12,477,Refrigerated,Los Angeles
B-2169,Onion,Fresh,A,2026-02-03,2026-02-17,495,Ambient,Los Angeles
B-2170,Meat,Chilled,A,2026-02-06,2026-02-11,335,Refrigerated,Los Angeles
B-2171,Meat,Chilled,B,2026-01-31,2026-02-05,357,Refrigerated,Houston
B-2172,Meat,Chilled,C,2026-02-05,2026-02-10,146,Refrigerated,Houston
B-2173,Tomato,Fresh,C,2026-02-03,2026-02-17,103,Ambient,New York
B-2174,Onion,Fresh,B,2026-02-03,2026-02-17,65,Ambient,Phoenix
B-2175,Milk,Chilled,A,2026-02-05,2026-02-12,131,Refrigerated,Chicago
B-2176,Fish,Chilled,B,2026-01-31,2026-02-05,352,Refrigerated,Houston
B-2177,Milk,Chilled,A,2026-02-06,2026-02-13,220,Refrigerated,New York
B-2178,Meat,Chilled,C,2026-02-04,2026-02-09,103,Refrigerated,New York
B-2179,Meat,Chilled,B,2026-02-07,2026-02-12,411,Refrigerated,New York
B-2180,Milk,Chilled,C,2026-02-01,2026-02-08,272,Refrigerated,Chicago
B-2181,Tomato,Fresh,A,2026-02-02,2026-02-16,485,Ambient,Chicago
B-2182,Onion,Fresh,A,2026-02-03,2026-02-17,144,Ambient,Houston
B-2183,Milk,Chilled,A,2026-02-04,2026-02-11,162,Refrigerated,Los Angeles
B-2184,Meat,Chilled,C,2026-02-02,2026-02-07,80,Refrigerated,Houston
B-2185,Milk,Chilled,B,2026-01-31,2026-02-07,57,Refrigerated,Chicago
B-2186,Milk,Chilled,B,2026-02-02,2026-02-09,358,Refrigerated,New York
B-2187,Fish,Chilled,A,2026-02-08,2026-02-13,208,Refrigerated,Houston
B-2188,Onion,Fresh,B,2026-02-04,2026-02-18,222,Ambient,Los Angeles
B-2189,Onion,Fresh,A,2026-02-02,2026-02-16,276,Ambient,Houston
B-2190,Tomato,Fresh,C,2026-02-02,2026-02-16,54,Ambient,Chicago
B-2191,Onion,Fresh,C,2026-02-06,2026-02-20,361,Ambient,New York
B-2192,Fish,Chilled,C,2026-02-06,2026-02-11,216,Refrigerated,Chicago
B-2193,Onion,Fresh,C,2026-02-09,2026-02-23,90,Ambient,Houston
B-2194,Tomato,Fresh,A,2026-01-31,2026-02-14,64,Ambient,Los Angeles
B-2195,Meat,Chilled,A,2026-02-07,2026-02-12,411,Refrigerated,New York
B-2196,Onion,Fresh,A,2026-02-04,2026-02-18,166,Ambient,Houston
B-2197,Fish,Chilled,B,2026-02-02,2026-02-07,71,Refrigerated,Phoenix
B-2198,Tomato,Fresh,B,2026-02-06,2026-02-20,129,Ambient,Los Angeles
B-2199,Milk,Chilled,C,2026-02-02,2026-02-09,478,Refrigerated,Los Angeles
B-2200,Onion,Fresh,C,2026-02-05,2026-02-19,387,Ambient,Chicago
B-2201,Tomato,Fresh,B,2026-02-08,2026-02-22,185,Ambient,Houston
B-2202,Tomato,Fresh,C,2026-02-08,2026-02-22,345,Ambient,Houston
B-2203,Tomato,Fresh,C,2026-02-03,2026-02-17,154,Ambient,Chicago
B-2204,Milk,Chilled,A,2026-02-01,2026-02-08,463,Refrigerated,Houston
B-2205,Milk,Chilled,C,2026-02-05,2026-02-12,429,Refrigerated,Phoenix
B-2206,Fish,Chilled,C,2026-02-05,2026-02-10,159,Refrigerated,Houston
B-2207,Meat,Chilled,A,2026-02-08,2026-02-13,432,Refrigerated,Phoenix
B-2208,Milk,Chilled,B,2026-02-02,2026-02-09,437,Refrigerated,Houston
B-2209,Milk,Chilled,B,2026-02-05,2026-02-12,257,Refrigerated,Phoenix
B-2210,Tomato,Fresh,B,2026-02-07,2026-02-21,418,Ambient,Houston
B-2211,Tomato,Fresh,B,2026-02-02,2026-02-16,89,Ambient,New York
B-2212,Onion,Fresh,A,2026-02-03,2026-02-17,360,Ambient,New York
B-2213,Onion,Fresh,A,2026-02-03,2026-02-17,453,Ambient,Phoenix
B-2214,Fish,Chilled,A,2026-01-31,2026-02-05,348,Refrigerated,Phoenix
B-2215,Meat,Chilled,B,2026-02-02,2026-02-07,310,Refrigerated,Los Angeles
B-2216,Milk,Chilled,B,2026-02-09,2026-02-16,348,Refrigerated,Los Angeles
B-2217,Meat,Chilled,C,2026-02-04,2026-02-09,421,Refrigerated,Phoenix
B-2218,Milk,Chilled,A,2026-01-31,2026-02-07,405,Refrigerated,New York
B-2219,Milk,Chilled,C,2026-02-03,2026-02-10,76,Refrigerated,New York
B-2220,Onion,Fresh,C,2026-02-09,2026-02-23,375,Ambient,Houston
B-2221,Fish,Chilled,B,2026-02-07,2026-02-12,489,Refrigerated,New York
B-2222,Meat,Chilled,C,2026-02-09,2026-02-14,280,Refrigerated,Houston
B-2223,Milk,Chilled,C,2026-02-04,2026-02-11,55,Refrigerated,Houston
B-2224,Onion,Fresh,A,2026-02-02,2026-02-16,104,Ambient,New York
B-2225,Milk,Chilled,C,2026-02-05,2026-02-12,479,Refrigerated,New York
B-2226,Meat,Chilled,C,2026-02-03,2026-02-08,172,Refrigerated,Phoenix
B-2227,Fish,Chilled,B,2026-02-05,2026-02-10,445,Refrigerated,Los Angeles
B-2228,Tomato,Fresh,A,2026-02-06,2026-02-20,193,Ambient,New York
B-2229,Milk,Chilled,C,2026-02-08,2026-02-15,329,Refrigerated,Los Angeles
B-2230,Onion,Fresh,A,2026-02-01,2026-02-15,115,Ambient,Chicago
B-2231,Meat,Chilled,C,2026-02-06,2026-02-11,92,Refrigerated,Chicago
B-2232,Fish,Chilled,A,2026-02-04,2026-02-09,244,Refrigerated,New York
B-2233,Tomato,Fresh,B,2026-02-09,2026-02-23,89,Ambient,Los Angeles
B-2234,Fish,Chilled,A,2026-02-09,2026-02-14,113,Refrigerated,Phoenix
B-2235,Fish,Chilled,B,2026-02-03,2026-02-08,352,Refrigerated,Chicago
B-2236,Milk,Chilled,C,2026-02-09,2026-02-16,493,Refrigerated,Houston
B-2237,Meat,Chilled,A,2026-02-03,2026-02-08,484,Refrigerated,New York
B-2238,Milk,Chilled,C,2026-02-09,2026-02-16,488,Refrigerated,Chicago
B-2239,Onion,Fresh,A,2026-02-09,2026-02-23,66,Ambient,Phoenix
B-2240,Onion,Fresh,B,2026-02-08,2026-02-22,173,Ambient,New York
B-2241,Fish,Chilled,A,2026-02-07,2026-02-12,235,Refrigerated,Houston
B-2242,Tomato,Fresh,A,2026-02-07,2026-02-21,355,Ambient,Phoenix
B-2243,Meat,Chilled,A,2026-02-01,2026-02-06,94,Refrigerated,Phoenix
B-2244,Meat,Chilled,B,2026-02-03,2026-02-08,291,Refrigerated,New York
B-2245,Milk,Chilled,A,2026-02-06,2026-02-13,246,Refrigerated,Houston
B-2246,Fish,Chilled,B,2026-01-31,2026-02-05,81,Refrigerated,New York
B-2247,Meat,Chilled,B,2026-02-04,2026-02-09,397,Refrigerated,Houston
B-2248,Milk,Chilled,A,2026-02-06,2026-02-13,77,Refrigerated,Houston
B-2249,Tomato,Fresh,C,2026-02-03,2026-02-17,407,Ambient,Phoenix
B-2250,Meat,Chilled,C,2026-02-04,2026-02-09,206,Refrigerated,Chicago
B-2251,Onion,Fresh,C,2026-02-05,2026-02-19,106,Ambient,Chicago
B-2252,Fish,Chilled,C,2026-02-03,2026-02-08,198,Refrigerated,Houston
B-2253,Onion,Fresh,C,2026-02-05,2026-02-19,237,Ambient,Chicago
B-2254,Tomato,Fresh,B,2026-02-03,2026-02-17,301,Ambient,Chicago
B-2255,Milk,Chilled,A,2026-02-01,2026-02-08,205,Refrigerated,Phoenix
B-2256,Fish,Chilled,B,2026-02-05,2026-02-10,188,Refrigerated,Phoenix
B-2257,Tomato,Fresh,C,2026-02-05,2026-02-19,496,Ambient,Los Angeles
B-2258,Milk,Chilled,A,2026-02-06,2026-02-13,285,Refrigerated,New York
B-2259,Fish,Chilled,B,2026-02-06,2026-02-11,104,Refrigerated,Houston
B-2260,Tomato,Fresh,A,2026-02-04,2026-02-18,294,Ambient,Phoenix
B-2261,Onion,Fresh,C,2026-02-05,2026-02-19,202,Ambient,Houston
B-2262,Onion,Fresh,A,2026-02-07,2026-02-21,254,Ambient,Los Angeles
B-2263,Tomato,Fresh,A,2026-02-04,2026-02-18,207,Ambient,New York
B-2264,Tomato,Fresh,C,2026-02-06,2026-02-20,388,Ambient,Chicago
B-2265,Onion,Fresh,B,2026-02-09,2026-02-23,236,Ambient,Los Angeles
B-2266,Fish,Chilled,A,2026-02-07,2026-02-12,52,Refrigerated,Chicago
B-2267,Meat,Chilled,B,2026-02-03,2026-02-08,184,Refrigerated,Chicago
B-2268,Meat,Chilled,A,2026-01-31,2026-02-05,498,Refrigerated,Phoenix
B-2269,Milk,Chilled,C,2026-02-05,2026-02-12,465,Refrigerated,New York
B-2270,Meat,Chilled,B,2026-02-04,2026-02-09,396,Refrigerated,Phoenix
B-2271,Tomato,Fresh,B,2026-01-31,2026-02-14,144,Ambient,New York
B-2272,Milk,Chilled,A,2026-02-05,2026-02-12,170,Refrigerated,Los Angeles
B-2273,Tomato,Fresh,C,2026-02-09,2026-02-23,362,Ambient,Los Angeles
B-2274,Fish,Chilled,B,2026-02-06,2026-02-11,353,Refrigerated,Los Angeles
B-2275,Onion,Fresh,C,2026-02-05,2026-02-19,50,Ambient,Houston
B-2276,Meat,Chilled,C,2026-02-04,2026-02-09,254,Refrigerated,Houston
B-2277,Onion,Fresh,B,2026-02-09,2026-02-23,387,Ambient,Houston
B-2278,Onion,Fresh,B,2026-02-08,2026-02-22,95,Ambient,Houston
B-2279,Tomato,Fresh,C,2026-02-07,2026-02-21,394,Ambient,Phoenix
B-2280,Tomato,Fresh,A,2026-02-04,2026-02-18,409,Ambient,Phoenix
B-2281,Milk,Chilled,B,2026-02-06,2026-02-13,432,Refrigerated,Houston
B-2282,Milk,Chilled,C,2026-02-03,2026-02-10,245,Refrigerated,Phoenix
B-2283,Tomato,Fresh,B,2026-02-09,2026-02-23,217,Ambient,Los Angeles
B-2284,Meat,Chilled,A,2026-02-01,2026-02-06,161,Refrigerated,Los Angeles
B-2285,Tomato,Fresh,C,2026-02-04,2026-02-18,268,Ambient,Chicago
B-2286,Meat,Chilled,B,2026-02-03,2026-02-08,417,Refrigerated,Houston
